Date,Open,High,Low,Close,Adj Close,Volume,time,y_hat,zScore,mean,stdev,LB,UB,movingAverage,long_entry,long_exit,long_forbidden,num_units_long,short_entry,short_exit,short_forbidden,num_units_short,num_units,pct_ch,port_rets,I
2008-04-24,17.799999,18.247499,17.51,18.075001,14.425373,38086800,25,14.028004610294117,0.7390981803295429,14.028004610294117,0.5376395183772587,12.952725573539599,15.103283647048634,,False,False,0.0,0.0,False,False,0.0,,,0.031677952013804765,,1.0
2008-04-25,19.0,19.02,18.477501,18.775,14.984031,101460000,26,14.172393389705885,1.3292135647692405,14.172393389705885,0.6106149017784213,12.951163586149043,15.393623193262727,,False,False,0.0,0.0,False,False,0.0,,,0.03872745612886401,,1.0
2008-04-28,19.125,19.3225,18.725,18.907499,15.089781,132517200,27,14.420972507352966,0.9469647837914623,14.420972507352966,0.7062654325636649,13.008441642225636,15.833503372480296,,False,False,0.0,0.0,False,False,0.0,,,0.007057513428796327,,1.0
2008-04-29,18.5375,20.219999,17.75,20.219999,16.13726,197308400,28,14.726826933823556,1.5655490459262962,14.726826933823556,0.9009191183415957,12.924988697140364,16.52866517050675,,False,False,0.0,0.0,False,False,0.0,,,0.06941644812472765,,1.0
2008-04-30,20.35,21.202499,20.2675,20.862499,16.650032,147543600,29,15.206131227941157,1.311326266159017,15.206131227941157,1.1010995579979859,13.003932111945185,17.408330343937127,,False,False,0.0,0.0,False,False,0.0,,,0.031775654603073765,,1.0
2008-05-01,21.0975,21.91,20.975,21.35,17.039092999999998,116395600,30,15.749517794117697,0.984987294038547,15.749517794117697,1.3092302953420978,13.131057203433501,18.367978384801894,,False,False,0.0,0.0,False,False,0.0,,,0.023366982117511734,,1.0
2008-05-02,21.8225,21.875,20.25,20.6875,16.510365,136648800,31,16.388438272058814,0.08818464345100392,16.388438272058814,1.3826299361172798,13.623178399824255,19.153698144293372,,False,False,0.0,0.0,False,False,0.0,,,-0.031030290168613875,,1.0
2008-05-05,20.7125,21.375,20.205,21.264999,16.97126,70377200,32,16.762657161764714,0.14204029192388556,16.762657161764714,1.4686173578625807,13.825422446039553,19.699891877489875,,False,False,0.0,0.0,False,False,0.0,,,0.02791549429706737,,1.0
2008-05-06,21.3675,22.0375,21.1875,21.8825,17.464081,75913200,33,17.179597360294032,0.18215765052188454,17.179597360294032,1.561744120496273,14.056109119301485,20.30308560128658,,False,False,0.0,0.0,False,False,0.0,,,0.029038562840944,,1.0
2008-05-07,22.2075,22.459999,21.915001,22.125,17.657612,100464800,34,17.62909277205886,0.01761049839547899,17.62909277205886,1.6194446801381024,14.390203411782657,20.867982132335065,,False,False,0.0,0.0,False,False,0.0,,,0.011081659550250604,,1.0
2008-05-08,22.375,22.4375,21.485001,21.825001,17.418184,92836400,35,18.017864963235347,-0.3785904307800761,18.017864963235347,1.5839834144770093,14.849898134281329,21.185831792189365,,False,False,0.0,0.0,False,False,0.0,,,-0.013559477918078627,,1.0
2008-05-09,21.452499,21.6675,20.629999,20.715,16.532316,94312000,36,18.21279303676479,-1.1281344760108756,18.21279303676479,1.4896070215910926,15.233578993582604,21.192007079946976,,False,False,0.0,0.0,False,False,0.0,,,-0.05085880365025416,,1.0
2008-05-12,20.9125,21.120001,19.525,20.475,16.340778,147471600,37,18.148169117646987,-1.314605564239475,18.148169117646987,1.3748543036881162,15.398460510270754,20.897877725023218,,False,False,0.0,0.0,False,False,0.0,,,-0.011585672570013862,,1.0
2008-05-13,20.4575,20.875,20.1975,20.594999,16.436544,53249600,38,17.989976338235344,-1.2204225921090155,17.989976338235344,1.2728642916638018,15.44424775490774,20.535704921562946,,False,False,0.0,0.0,False,False,0.0,,,0.005860553273534536,,1.0
2008-05-14,20.825001,21.0875,20.362499,20.557501,16.40662,51400400,39,17.843548102941096,-1.212991288023347,17.843548102941096,1.1846153530769945,15.474317396787107,20.212778809095084,,False,False,0.0,0.0,False,False,0.0,,,-0.0018205773671156886,,1.0
2008-05-15,20.6325,20.7325,20.2775,20.5625,16.410604,36688800,40,17.68610422058832,-1.2094983235144294,17.68610422058832,1.0545696474238258,15.576964925740668,19.79524351543597,,False,False,0.0,0.0,False,False,0.0,,,0.00024282880934641622,,1.0
2008-05-16,20.6775,20.7125,20.315001,20.592501,16.434555,34066800,41,17.460806161764808,-1.1717654793040198,17.460806161764808,0.8758161764369086,15.709173808890991,19.212438514638624,,False,False,0.0,0.0,False,False,0.0,,,0.001459483148822571,,1.0
2008-05-19,20.567499,21.184999,20.5375,20.83,16.6241,45473200,42,17.18288679411757,-0.7847941008444168,17.18288679411757,0.7120170672999885,15.758852659517595,18.60692092871755,,False,False,0.0,0.0,False,False,0.0,,,0.01153332110300516,,1.0
2008-05-20,20.719999,20.959999,20.477501,20.684999,16.508381,40702000,43,16.957356058823507,-0.7610962402167787,16.957356058823507,0.5899057636858486,15.77754453145181,18.137167586195204,,False,False,0.0,0.0,False,False,0.0,,,-0.006960918185044519,,1.0
2008-05-21,20.67,20.8575,20.129999,20.2125,16.131269,41831600,44,16.73414380147043,-1.3097304254312954,16.73414380147043,0.4603044945465813,15.813534812377268,17.65475279056359,,False,False,0.0,0.0,False,False,0.0,,,-0.022843669527617537,,1.0
2008-05-22,20.1425,20.15,19.040001,19.327499,15.424970000000002,85283600,45,16.403347838235263,-1.814799332702607,16.403347838235263,0.5391107548944578,15.325126328446347,17.481569348024177,,False,False,0.0,0.0,False,False,0.0,,,-0.0437844660578159,,1.0
2008-05-23,18.959999,19.327499,18.780001,19.0875,15.233431,42196400,46,16.029728852941272,-1.2470349875578146,16.029728852941272,0.6385529362738547,14.752622980393562,17.306834725488983,,False,False,0.0,0.0,False,False,0.0,,,-0.01241746337270039,,1.0
2008-05-27,19.23,19.735001,18.59,19.684999,15.710288,62776400,47,15.698391411764726,0.01809433821560752,15.698391411764726,0.6574757304476816,14.383439950869363,17.01334287266009,,False,False,0.0,0.0,False,False,0.0,,,0.031303322278480844,,1.0
2008-05-28,20.0725,20.487499,19.887501,20.48,16.344765,52996000,48,15.56485827941175,1.1847729373314824,15.56485827941175,0.6582752660985557,14.248307747214639,16.88140881160886,,False,False,0.0,0.0,False,False,0.0,,,0.040386083310503196,,1.0
2008-05-29,20.8575,21.737499,20.752501,21.3125,17.009173999999998,100613200,49,15.536059316176358,2.231556997246655,15.536059316176358,0.6601286391704098,14.215802037835537,16.85631659451718,,False,False,0.0,0.0,False,False,0.0,,,0.04064965143273697,,1.0
2008-05-30,21.504999,21.889999,21.452499,21.59,17.230639,72016000,50,15.731634566176277,2.340664755861053,15.731634566176277,0.640418253007056,14.450798060162166,17.01247107219039,,False,False,0.0,0.0,False,False,0.0,,,0.013020326560243434,,1.0
2008-06-02,21.5525,21.737499,21.15,21.5175,17.172777,36856000,51,16.047332882353025,1.89827250543777,16.047332882353025,0.5928780585627407,14.861576765227543,17.233088999478507,,False,True,0.0,0.0,True,False,0.0,-1.0,0.0,-0.0033580878805481375,,1.0
2008-06-03,21.752501,21.987499,21.5075,21.889999,17.470066,48411600,52,16.381603485294168,1.819040762881784,16.381603485294168,0.5983717005777559,15.184860084138656,17.57834688644968,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,0.01731164388846366,0.0,1.0
2008-06-04,21.77,22.025,21.32,21.370001,17.055063,40684400,53,16.763069830882248,0.4734381708520173,16.763069830882248,0.6167503743778632,15.529569082126521,17.996570579637975,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.023755090564626297,-0.0,1.0
2008-06-05,21.615,21.809999,21.397499,21.809999,17.406219,27059600,54,16.92198298529408,0.7381905698289147,16.92198298529408,0.6559769719330728,15.610029041427934,18.233936929160226,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,0.02058954575541583,0.0,1.0
2008-06-06,21.475,21.497499,20.887501,20.9125,16.689938,41748000,55,17.125230911764653,-0.6629498747671076,17.125230911764653,0.6566000361906229,15.812030839383407,18.4384309841459,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.04115086682524209,-0.0,1.0
2008-06-09,21.0,21.237499,20.139999,20.535,16.388668,45240000,56,17.149818830882463,-1.1587882328253483,17.149818830882463,0.6568506732473732,15.836117484387717,18.46352017737721,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.018050995755646445,-0.0,1.0
2008-06-10,20.075001,20.717501,19.9025,20.077499,16.023535,36048400,57,17.09374955882371,-1.601243576230784,17.09374955882371,0.6683646227908195,15.757020313242071,18.43047880440535,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.02227960197863549,-0.0,1.0
2008-06-11,20.25,20.25,19.4,19.434999,15.510765,56996400,58,16.952719227941092,-2.0253077402718587,16.952719227941092,0.7119679638154831,15.528783300310126,18.37665515557206,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.03200105345044023,-0.0,1.0
2008-06-12,19.737499,20.192499,19.637501,19.889999,15.873891,44605600,59,16.702921514705753,-1.1439033712471391,16.702921514705753,0.7247382388618224,15.253445036982109,18.1523979924294,,False,False,0.0,0.0,False,True,0.0,0.0,0.0,0.023411224398022998,0.0,1.0
2008-06-13,20.065001,20.452499,20.0375,20.3825,16.266949,30689200,60,16.585423485294164,-0.4390831135593708,16.585423485294164,0.7253170879483195,15.134789309397526,18.036057661190803,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.024761288835862604,0.0,1.0
2008-06-16,20.370001,20.875,20.275,20.817499,16.614114999999998,34384000,61,16.560791794117645,0.07372838199579768,16.560791794117645,0.7232385200775585,15.114314753962528,18.00726883427276,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.021341801710941483,0.0,1.0
2008-06-17,21.025,21.245001,20.92,21.1675,16.893448,33277600,62,16.570487161764415,0.47402317557759766,16.570487161764415,0.6813186672614817,15.207849827241452,17.933124496287377,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.016812993048380923,0.0,1.0
2008-06-18,20.93,21.174999,20.860001,20.965,16.731838,33724000,63,16.536582801470527,0.32784778314291635,16.536582801470527,0.5955666274685684,15.34544954653339,17.72771605640766,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.00956643072509529,-0.0,1.0
2008-06-19,20.870001,21.1,20.405001,21.067499,16.813641,36925200,64,16.405500536764606,0.7426340556117751,16.405500536764606,0.5495849000611372,15.306330736642332,17.504670336886882,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.004889062397089952,0.0,1.0
2008-06-20,20.7425,21.125,20.6875,20.8925,16.673975,42546800,65,16.327232669118082,0.6386429649473535,16.327232669118082,0.542936115972874,15.241360437172334,17.41310490106383,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.008306707631024228,-0.0,1.0
2008-06-23,20.9625,21.0875,20.254999,20.264999,16.173182,30141200,66,16.28040371323494,-0.19474937298115802,16.28040371323494,0.5505625594250944,15.179278594384751,17.381528832085127,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.0300344099112538,-0.0,1.0
2008-06-24,20.014999,20.735001,19.627501,20.665001,16.492409,49891200,67,16.201300970588193,0.5489052462957724,16.201300970588193,0.5303429533172015,15.14061506395379,17.261986877222597,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.01973804536423308,0.0,1.0
2008-06-25,20.84,21.105,20.465,20.514999,16.3727,50711600,68,16.24669142647015,0.24621021082686165,16.24669142647015,0.5117926389269822,15.223106148616186,17.270276704324115,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.007258430226900163,-0.0,1.0
2008-06-26,20.15,20.184999,19.504999,19.775,15.782113,76562800,69,16.272115882353244,-1.0072720884196653,16.272115882353244,0.4864652639407703,15.299185354471703,17.245046410234785,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.03607144820341163,-0.0,1.0
2008-06-27,19.700001,20.717501,19.637501,20.65,16.480439999999998,176022800,70,16.217760470588033,0.5690475431631496,16.217760470588033,0.46161262370419076,15.29453522317965,17.140985717996415,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0442480040537029,0.0,1.0
2008-06-30,20.502501,20.709999,20.075001,20.327499,16.223055,49301200,71,16.306973191176432,-0.21668259514638213,16.306973191176432,0.3872862567468408,15.53240067768275,17.081545704670113,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.015617604869772855,-0.0,1.0
2008-07-01,19.91,20.352501,19.799999,20.352501,16.24301,44921600,72,16.397358801470347,-0.40826589918515815,16.397358801470347,0.3780594994056658,15.641239802659015,17.153477800281678,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0012300395948853687,0.0,1.0
2008-07-02,20.475,20.6,19.825001,19.855,15.845958,33804000,73,16.41847024264699,-1.4492077269259025,16.41847024264699,0.395051883874107,15.628366474898776,17.208574010395203,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.02444448411963067,-0.0,1.0
2008-07-03,19.84,19.952499,19.3125,19.5175,15.576607999999998,28738800,74,16.313927198529786,-1.7236621718497014,16.313927198529786,0.427763172256982,15.458400854015823,17.16945354304375,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.01699802561637492,-0.0,1.0
2008-07-07,19.625,19.985001,18.5,18.905001,15.087785,79944400,75,16.10696799999978,-2.1087944436797366,16.10696799999978,0.4833012544462893,15.140365491107204,17.07357050889236,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.03138186439563725,-0.0,1.0
2008-07-08,18.7225,19.875,18.0625,19.764999,15.774139000000002,95796400,76,15.723213323529453,0.10421721688272836,15.723213323529453,0.48864936134163955,14.745914600846174,16.700512046212733,,False,False,0.0,0.0,False,True,0.0,0.0,0.0,0.045490706555004694,0.0,1.0
2008-07-09,19.75,19.775,18.85,18.967501,15.137666,55322000,77,15.561014985293994,-0.7607217826257573,15.561014985293994,0.5565096135840037,14.447995758125987,16.674034212462,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.040349143620453845,-0.0,1.0
2008-07-10,18.940001,19.405001,18.4725,19.3125,15.413006,52812000,78,15.30617122058819,0.18650835442138017,15.30617122058819,0.5728149805581153,14.160541259471959,16.451801181704422,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.018189065606283025,0.0,1.0
2008-07-11,18.9,19.362499,18.5,18.637501,14.874295000000002,54645200,79,15.189525124999562,-0.5197121097988117,15.189525124999562,0.6065475848188161,13.97642995536193,16.402620294637195,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.03495171545381852,-0.0,1.0
2008-07-14,19.022499,19.045,18.125,18.145,14.481241,42679600,80,15.011643014706108,-0.786376982654905,15.011643014706108,0.6744882243569806,13.662666565992147,16.36061946342007,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.026425050733497022,-0.0,1.0
2008-07-15,17.815001000000006,17.827499,16.8225,17.105,13.651232,84268800,81,14.763239882352428,-1.3665330522144394,14.763239882352428,0.813743861189776,13.135752159972876,16.39072760473198,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.057316151288415156,-0.0,1.0
2008-07-16,17.0825,18.139999,16.627501000000002,18.057501,14.411404,92448800,82,14.380614397058405,0.03740445920486511,14.380614397058405,0.8231532709230884,12.73430785521223,16.02692093890458,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0556852304612506,0.0,1.0
2008-07-17,18.424999,18.764999,17.8375,18.764999,14.976052,67268800,83,14.227099772058756,0.9179231527654222,14.227099772058756,0.8159204021435555,12.595258967771645,15.858940576345866,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0391806377782484,0.0,1.0
2008-07-18,18.559999,18.622499,18.030001,18.35,14.644848,46632000,84,14.186389426471044,0.5784619213176125,14.186389426471044,0.7925475413916366,12.601294343687771,15.771484509254316,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.022115574919210994,-0.0,1.0
2008-07-21,18.477501,18.735001,17.8925,17.975,14.345564,52937200,85,14.138753897059763,0.264556759475781,14.138753897059763,0.7817229971747113,12.57530790271034,15.702199891409185,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.0204361288010637,-0.0,1.0
2008-07-22,17.4,18.557501,16.975,18.512501,14.774532999999998,65408000,86,14.044729573529276,0.9409521734653415,14.044729573529276,0.7756009785098853,12.493527616509505,15.595931530549047,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.029902553848701843,0.0,1.0
2008-07-23,18.375,18.75,18.15,18.3125,14.614912,49942800,87,14.013846889705858,0.8488564212850287,14.013846889705858,0.7080880761722088,12.59767073736144,15.430023042050276,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.01080379325695085,-0.0,1.0
2008-07-24,18.23,18.432501,17.49,17.52,13.982438,36625600,88,14.06519274264688,-0.12047072645005354,14.06519274264688,0.6869282280055816,12.691336286635718,15.439049198658044,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.04327593624922273,-0.0,1.0
2008-07-25,17.635,18.0875,17.2675,17.99,14.357534,38690800,89,13.972914338235615,0.6307144104529561,13.972914338235615,0.6098158776619115,12.753282582911792,15.192546093559438,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0268262230091776,0.0,1.0
2008-07-28,18.102501,18.4,17.5625,17.637501,14.076212,35699200,90,14.021107022059395,0.09603172497499927,14.021107022059395,0.5738205572684538,12.873465907522487,15.168748136596303,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,-0.019594033348623755,-0.0,1.0
2008-07-29,17.7575,18.9925,17.752501000000006,18.9925,15.157613,49040400,91,13.989227176471147,2.1528294942243935,13.989227176471147,0.5427210221076012,12.903785132255944,15.07466922068635,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.07682471676328828,0.0,1.0
2008-07-30,19.3125,19.725,18.567499,19.612499,15.652427,76089200,92,14.213203360294223,2.463725223009874,14.213203360294223,0.5841656473149679,13.044872065664286,15.38153465492416,,False,False,0.0,0.0,False,False,0.0,0.0,0.0,0.032644585925237696,0.0,1.0
2008-07-31,19.055,19.5375,17.872498999999994,18.264999,14.577007,148888800,93,14.494557455882724,0.15909986370203616,14.494557455882724,0.5182251084242816,13.458107239034161,15.531007672731286,,False,True,0.0,0.0,True,False,0.0,-1.0,0.0,-0.06870627794654462,-0.0,1.0
2008-08-01,18.325001,18.525,17.5875,17.932501000000006,14.311643,61715600,94,14.606303904411265,-0.5791999802858551,14.606303904411265,0.5087377666446729,13.588828371121918,15.62377943770061,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.018204285694587367,-0.0,1.0
2008-08-04,17.940001000000006,18.4,17.875,18.125,14.465277,42686000,95,14.593100066176499,-0.27500236380631676,14.593100066176499,0.46480715440876597,13.663485757358966,15.522714374994031,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,0.010734896056308858,0.0,1.0
2008-08-05,18.299999,18.557501,18.08,18.4,14.684751,34354800,96,14.672733117647244,0.02619516085414768,14.672733117647244,0.45878253696058047,13.755168043726083,15.590298191568404,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,0.015172471291078625,0.0,1.0
2008-08-06,18.200001,18.202499,17.7675,17.870001000000006,14.261771,40924000,97,14.749651801470723,-1.0524305724536795,14.749651801470723,0.46357528395745673,13.822501233555808,15.676802369385637,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.02880402943161929,-0.0,1.0
2008-08-07,17.695,17.8125,17.334999,17.375,13.866715,43847200,98,14.676314941175658,-1.8377889695834113,14.676314941175658,0.4405293287613856,13.795256283652886,15.55737359869843,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.02770034661193202,-0.0,1.0
2008-08-08,17.442498999999998,18.2125,17.2775,18.15,14.485231,36354400,99,14.39890783823505,0.1963866835923158,14.39890783823505,0.43955710329194475,13.519793631651162,15.27802204481894,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,0.04460436375882835,0.0,1.0
2008-08-11,18.110001,19.125,17.987499,18.6975,14.92218,55289200,100,14.36848111029301,1.268716178247491,14.36848111029301,0.43642455200014035,13.495632006292729,15.24133021429329,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,0.03016513854697935,0.0,1.0
2008-08-12,18.549999,18.700001,18.15,18.200001,14.525134,33734400,101,14.518122022059163,0.016097555243704435,14.518122022059163,0.4355927241547124,13.646936573749738,15.389307470368589,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.026607774467269616,-0.0,1.0
2008-08-13,18.1875,18.5425,18.120001,18.4825,14.836188,29924800,102,14.5292575514702,0.6997308635704147,14.5292575514702,0.43864071818080197,13.651976115108596,15.406538987831805,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,0.021414879890264724,0.0,1.0
2008-08-14,18.467501,18.9475,18.4,18.945,15.207444,25839200,103,14.574411272058464,1.3654283392129418,14.574411272058464,0.46361475718779077,13.647181757682883,15.501640786434045,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,0.025023678589136285,0.0,1.0
2008-08-15,18.997499,19.1325,18.7075,18.9475,15.20945,26003200,104,14.756026249999646,0.9298545841306716,14.756026249999646,0.48762866553404544,13.780768918931555,15.731283581067737,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,0.00013190908347252372,0.0,1.0
2008-08-18,18.905001,19.0625,18.535,18.735001,15.038875,25850400,105,14.906263727941365,0.2834142457938068,14.906263727941365,0.46790616218746794,13.970451403566429,15.842076052316301,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.011215066948508951,-0.0,1.0
2008-08-19,18.612499,18.809999,18.4025,18.434999,14.798058,21104800,106,14.914890764705133,-0.25353511076159263,14.914890764705133,0.4608149315263682,13.993260901652397,15.836520627757869,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.016012966395425297,-0.0,1.0
2008-08-20,18.525,18.6775,18.415001,18.6425,14.964621,18118800,107,14.895954338235093,0.1582180422343754,14.895954338235093,0.4340001986826973,14.027953940869699,15.763954735600487,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,0.0112557336915425,0.0,1.0
2008-08-21,18.49,18.66,18.297501,18.594999,14.926488,15544800,108,14.867189426469501,0.1397344703767173,14.867189426469501,0.4243661093117078,14.018457207846085,15.715921645092918,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.0025482102085978937,-0.0,1.0
2008-08-22,18.84,18.9475,18.459999,18.522499,14.868296,20955600,109,14.960932867647127,-0.25922602243594245,14.960932867647127,0.3573594455395306,14.246213976568066,15.675651758726188,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.0038985727922067146,-0.0,1.0
2008-08-25,18.379999,18.7225,18.282499,18.33,14.713773000000002,18039600,110,15.115210845588631,-1.127999370205802,15.115210845588631,0.3558848135840608,14.40344121842051,15.826980472756754,,False,False,0.0,0.0,False,False,0.0,-1.0,0.0,-0.010392784754890493,-0.0,1.0
